entry_date,entry_price,trigger_price,days_to_liquidation,max_drawdown_after_entry_pct,min_price_after_entry,min_price_date
2012-07-06,6.2,4.96,,15.81,5.22,2012-08-02
2012-07-09,6.3,5.04,,17.14,5.22,2012-08-02
2012-07-10,6.25,5.0,,16.48,5.22,2012-08-02
2012-07-11,6.3,5.04,,17.14,5.22,2012-08-02
2012-07-12,6.54,5.232,15,20.18,5.22,2012-08-02
2012-07-13,6.85,5.48,11,20.15,5.47,2012-07-30
2012-07-16,7.19,5.752,8,21.7,5.63,2012-07-26
2012-07-17,6.67,5.336,11,21.29,5.25,2012-08-01
2012-07-18,6.43,5.144,,18.82,5.22,2012-08-02
2012-07-19,6.45,5.16,,19.07,5.22,2012-08-02
2012-07-20,6.36,5.088,,17.92,5.22,2012-08-02
2012-07-23,6.13,4.904,,14.85,5.22,2012-08-02
2012-07-24,5.97,4.776,,12.56,5.22,2012-08-02
2012-07-25,5.79,4.632,,9.84,5.22,2012-08-02
2012-07-26,5.63,4.504,,7.28,5.22,2012-08-02
2012-07-27,5.9,4.72,,11.53,5.22,2012-08-02
2012-07-30,5.47,4.376,,4.57,5.22,2012-08-02
2012-07-31,5.48,4.384,,4.74,5.22,2012-08-02
2012-08-01,5.25,4.2,,0.57,5.22,2012-08-02
2012-08-02,5.22,4.176,,0.0,5.22,2012-08-02
2012-08-03,5.45,4.36,,0.0,5.45,2012-08-03
2012-08-06,5.65,4.52,,3.19,5.47,2012-09-10
2012-08-07,6.05,4.84,,9.59,5.47,2012-09-10
2012-08-08,5.82,4.656,,6.01,5.47,2012-09-10
2012-08-09,5.88,4.704,,6.97,5.47,2012-09-10
2012-08-10,5.99,4.792,,8.68,5.47,2012-09-10
2012-08-13,6.23,4.984,,12.2,5.47,2012-09-10
2012-08-14,5.88,4.704,,6.97,5.47,2012-09-10
2012-08-15,5.88,4.704,,6.97,5.47,2012-09-10
2012-08-16,6.06,4.848,,9.74,5.47,2012-09-10
2012-08-17,6.0,4.8,,8.83,5.47,2012-09-10
2012-08-20,5.9,4.72,,7.29,5.47,2012-09-10
2012-08-21,5.82,4.656,,6.01,5.47,2012-09-10
2012-08-22,5.99,4.792,,8.68,5.47,2012-09-10
2012-08-23,6.15,4.92,,11.06,5.47,2012-09-10
2012-08-24,5.9,4.72,,7.29,5.47,2012-09-10
2012-08-27,5.66,4.528,,3.36,5.47,2012-09-10
2012-08-28,5.74,4.592,,4.7,5.47,2012-09-10
2012-08-29,5.68,4.544,,3.7,5.47,2012-09-10
2012-08-30,5.68,4.544,,3.7,5.47,2012-09-10
2012-08-31,5.7,4.56,,4.04,5.47,2012-09-10
2012-09-04,5.63,4.504,,2.84,5.47,2012-09-10
2012-09-05,5.59,4.472,,2.15,5.47,2012-09-10
2012-09-06,5.71,4.568,,4.2,5.47,2012-09-10
2012-09-07,5.87,4.696,,6.81,5.47,2012-09-10
2012-09-10,5.47,4.376,,0.0,5.47,2012-09-10
2012-09-11,5.56,4.448,,1.62,5.47,2012-10-15
2012-09-12,5.66,4.528,,3.36,5.47,2012-10-15
2012-09-13,5.9,4.72,,7.29,5.47,2012-10-15
2012-09-14,6.08,4.864,,10.03,5.47,2012-10-15
2012-09-17,6.51,5.208,,15.98,5.47,2012-10-15
2012-09-18,6.27,5.016,,12.76,5.47,2012-10-15
2012-09-19,6.21,4.968,,11.92,5.47,2012-10-15
2012-09-20,6.18,4.944,,11.49,5.47,2012-10-15
2012-09-21,6.0,4.8,,8.83,5.47,2012-10-15
2012-09-24,6.13,4.904,,10.77,5.47,2012-10-15
2012-09-25,5.53,4.424,,1.08,5.47,2012-10-15
2012-09-26,5.51,4.408,,0.73,5.47,2012-10-15
2012-09-27,5.7,4.56,,4.04,5.47,2012-10-15
2012-09-28,5.86,4.688,,6.66,5.47,2012-10-15
2012-10-01,5.83,4.664,,6.17,5.47,2012-10-15
2012-10-02,5.96,4.768,,8.22,5.47,2012-10-15
2012-10-03,5.86,4.688,,6.66,5.47,2012-10-15
2012-10-04,5.88,4.704,,6.97,5.47,2012-10-15
2012-10-05,5.78,4.624,,5.36,5.47,2012-10-15
2012-10-08,5.85,4.68,,6.5,5.47,2012-10-15
2012-10-09,5.67,4.536,,3.53,5.47,2012-10-15
2012-10-10,5.68,4.544,,3.7,5.47,2012-10-15
2012-10-11,5.66,4.528,,3.36,5.47,2012-10-15
2012-10-12,5.53,4.424,,1.08,5.47,2012-10-15
2012-10-15,5.47,4.376,,0.0,5.47,2012-10-15
2012-10-16,5.61,4.488,,2.32,5.48,2012-10-24
2012-10-17,5.76,4.608,,4.86,5.48,2012-10-24
2012-10-18,5.61,4.488,,2.32,5.48,2012-10-24
2012-10-19,5.55,4.44,,1.26,5.48,2012-10-24
2012-10-22,5.57,4.456,,1.62,5.48,2012-10-24
2012-10-23,5.68,4.544,,3.52,5.48,2012-10-24
2012-10-24,5.48,4.384,,0.0,5.48,2012-10-24
2012-10-25,5.5,4.4,,0.36,5.48,2012-10-26
2012-10-26,5.48,4.384,,0.0,5.48,2012-10-26
2012-10-31,5.63,4.504,,0.0,5.63,2012-10-31
2012-11-01,5.85,4.68,,1.2,5.78,2012-11-02
2012-11-02,5.78,4.624,,0.0,5.78,2012-11-02
2012-11-05,6.3,5.04,,3.81,6.06,2012-11-09
2012-11-06,6.23,4.984,,2.73,6.06,2012-11-09
2012-11-07,6.31,5.048,,3.96,6.06,2012-11-09
2012-11-08,6.26,5.008,,3.19,6.06,2012-11-09
2012-11-09,6.06,4.848,,0.0,6.06,2012-11-09
2012-11-12,6.21,4.968,,0.81,6.16,2012-11-15
2012-11-13,6.32,5.056,,2.53,6.16,2012-11-15
2012-11-14,6.28,5.024,,1.91,6.16,2012-11-15
2012-11-15,6.16,4.928,,0.0,6.16,2012-11-15
2012-11-16,6.37,5.096,,0.0,6.37,2012-11-16
2012-11-19,6.58,5.264,,2.28,6.43,2012-11-23
2012-11-20,6.6,5.28,,2.58,6.43,2012-11-23
2012-11-21,6.49,5.192,,0.92,6.43,2012-11-23
2012-11-23,6.43,5.144,,0.0,6.43,2012-11-23
2012-11-26,6.45,5.16,,0.31,6.43,2012-11-27
2012-11-27,6.43,5.144,,0.0,6.43,2012-11-27
2012-11-28,6.65,5.32,,1.05,6.58,2013-01-11
2012-11-29,6.74,5.392,,2.37,6.58,2013-01-11
2012-11-30,6.76,5.408,,2.66,6.58,2013-01-11
2012-12-03,6.92,5.536,,4.91,6.58,2013-01-11
2012-12-04,6.78,5.424,,2.95,6.58,2013-01-11
2012-12-05,6.74,5.392,,2.37,6.58,2013-01-11
2012-12-06,6.78,5.424,,2.95,6.58,2013-01-11
2012-12-07,6.83,5.464,,3.66,6.58,2013-01-11
2012-12-10,6.91,5.528,,4.78,6.58,2013-01-11
2012-12-11,7.06,5.648,,6.8,6.58,2013-01-11
2012-12-12,7.05,5.64,,6.67,6.58,2013-01-11
2012-12-13,6.72,5.376,,2.08,6.58,2013-01-11
2012-12-14,6.76,5.408,,2.66,6.58,2013-01-11
2012-12-17,6.88,5.504,,4.36,6.58,2013-01-11
2012-12-18,6.92,5.536,,4.91,6.58,2013-01-11
2012-12-19,6.92,5.536,,4.91,6.58,2013-01-11
2012-12-20,6.89,5.512,,4.5,6.58,2013-01-11
2012-12-21,6.8,5.44,,3.24,6.58,2013-01-11
2012-12-24,6.86,5.488,,4.08,6.58,2013-01-11
2012-12-26,6.72,5.376,,2.08,6.58,2013-01-11
2012-12-27,6.74,5.392,,2.37,6.58,2013-01-11
2012-12-28,6.64,5.312,,0.9,6.58,2013-01-11
2012-12-31,6.77,5.416,,2.81,6.58,2013-01-11
2013-01-02,7.07,5.656,,6.93,6.58,2013-01-11
2013-01-03,6.95,5.56,,5.32,6.58,2013-01-11
2013-01-04,6.88,5.504,,4.36,6.58,2013-01-11
2013-01-07,6.87,5.496,,4.22,6.58,2013-01-11
2013-01-08,6.74,5.392,,2.37,6.58,2013-01-11
2013-01-09,6.73,5.384,,2.23,6.58,2013-01-11
2013-01-10,6.71,5.368,,1.94,6.58,2013-01-11
2013-01-11,6.58,5.264,,0.0,6.58,2013-01-11
2013-01-14,6.65,5.32,,0.0,6.65,2013-01-14
2013-01-15,6.78,5.424,,0.0,6.78,2013-01-15
2013-01-16,6.82,5.456,,0.0,6.82,2013-01-16
2013-01-17,6.88,5.504,,0.0,6.88,2013-01-17
2013-01-18,6.9,5.52,,0.29,6.88,2013-02-25
2013-01-22,7.04,5.632,,2.27,6.88,2013-02-25
2013-01-23,7.2,5.76,,4.44,6.88,2013-02-25
2013-01-24,7.4,5.92,,7.03,6.88,2013-02-25
2013-01-25,7.4,5.92,,7.03,6.88,2013-02-25
2013-01-28,7.61,6.088,,9.59,6.88,2013-02-25
2013-01-29,7.59,6.072,,9.35,6.88,2013-02-25
2013-01-30,7.5,6.0,,8.27,6.88,2013-02-25
2013-01-31,7.5,6.0,,8.27,6.88,2013-02-25
2013-02-01,7.66,6.128,,10.18,6.88,2013-02-25
2013-02-04,7.55,6.04,,8.87,6.88,2013-02-25
2013-02-05,7.63,6.104,,9.83,6.88,2013-02-25
2013-02-06,7.83,6.264,,12.13,6.88,2013-02-25
2013-02-07,7.9,6.32,,12.91,6.88,2013-02-25
2013-02-08,7.85,6.28,,12.36,6.88,2013-02-25
2013-02-11,7.68,6.144,,10.42,6.88,2013-02-25
2013-02-12,7.58,6.064,,9.23,6.88,2013-02-25
2013-02-13,7.69,6.152,,10.53,6.88,2013-02-25
2013-02-14,7.65,6.12,,10.07,6.88,2013-02-25
2013-02-15,7.41,5.928,,7.15,6.88,2013-02-25
2013-02-19,7.86,6.288,,12.47,6.88,2013-02-25
2013-02-20,7.71,6.168,,10.77,6.88,2013-02-25
2013-02-21,7.03,5.624,,2.13,6.88,2013-02-25
2013-02-22,7.22,5.776,,4.71,6.88,2013-02-25
2013-02-25,6.88,5.504,,0.0,6.88,2013-02-25
2013-02-26,6.89,5.512,,0.0,6.89,2013-02-26
2013-02-27,7.02,5.616,,1.28,6.93,2013-03-01
2013-02-28,6.97,5.576,,0.57,6.93,2013-03-01
2013-03-01,6.93,5.544,,0.0,6.93,2013-03-01
2013-03-04,7.12,5.696,,1.4,7.02,2013-03-19
2013-03-05,7.33,5.864,,4.23,7.02,2013-03-19
2013-03-06,7.54,6.032,,6.9,7.02,2013-03-19
2013-03-07,7.65,6.12,,8.24,7.02,2013-03-19
2013-03-08,7.69,6.152,,8.71,7.02,2013-03-19
2013-03-11,7.82,6.256,,10.23,7.02,2013-03-19
2013-03-12,7.82,6.256,,10.23,7.02,2013-03-19
2013-03-13,7.8,6.24,,10.0,7.02,2013-03-19
2013-03-14,7.37,5.896,,4.75,7.02,2013-03-19
2013-03-15,7.06,5.648,,0.57,7.02,2013-03-19
2013-03-18,7.03,5.624,,0.14,7.02,2013-03-19
2013-03-19,7.02,5.616,,0.0,7.02,2013-03-19
2013-03-20,7.19,5.752,,0.0,7.19,2013-03-20
2013-03-21,7.2,5.76,,0.0,7.2,2013-03-21
2013-03-22,7.32,5.856,,0.0,7.32,2013-03-22
2013-03-25,7.51,6.008,,0.0,7.51,2013-03-25
2013-03-26,7.57,6.056,,0.0,7.57,2013-03-26
2013-03-27,7.63,6.104,,0.66,7.58,2013-03-28
2013-03-28,7.58,6.064,,0.0,7.58,2013-03-28
2013-04-01,8.79,7.032,,7.85,8.1,2013-04-09
2013-04-02,8.87,7.096,,8.68,8.1,2013-04-09
2013-04-03,8.22,6.576,,1.46,8.1,2013-04-09
2013-04-04,8.4,6.72,,3.57,8.1,2013-04-09
2013-04-05,8.27,6.616,,2.06,8.1,2013-04-09
2013-04-08,8.37,6.696,,3.23,8.1,2013-04-09
2013-04-09,8.1,6.48,,0.0,8.1,2013-04-09
2013-04-10,8.37,6.696,,0.0,8.37,2013-04-10
2013-04-11,8.72,6.976,,0.69,8.66,2013-04-15
2013-04-12,8.75,7.0,,1.03,8.66,2013-04-15
2013-04-15,8.66,6.928,,0.0,8.66,2013-04-15
2013-04-16,9.12,7.296,,0.33,9.09,2013-04-17
2013-04-17,9.09,7.272,,0.0,9.09,2013-04-17
2013-04-18,9.39,7.512,,0.0,9.39,2013-04-18
2013-04-19,9.57,7.656,,0.0,9.57,2013-04-19
2013-04-22,10.04,8.032,,0.0,10.04,2013-04-22
2013-04-23,10.2,8.16,,1.08,10.09,2013-04-24
2013-04-24,10.09,8.072,,0.0,10.09,2013-04-24
2013-04-25,10.4,8.32,,1.54,10.24,2013-04-26
2013-04-26,10.24,8.192,,0.0,10.24,2013-04-26
2013-04-29,10.99,8.792,,3.0,10.66,2013-05-01
2013-04-30,10.8,8.64,,1.3,10.66,2013-05-01
2013-05-01,10.66,8.528,,0.0,10.66,2013-05-01
2013-05-02,10.82,8.656,,0.0,10.82,2013-05-02
2013-05-03,10.91,8.728,,0.0,10.91,2013-05-03
2013-05-06,11.9,9.52,,6.72,11.1,2013-05-07
2013-05-07,11.1,8.88,,0.0,11.1,2013-05-07
2013-05-08,11.16,8.928,,0.0,11.16,2013-05-08
2013-05-09,13.88,11.104,,0.0,13.88,2013-05-09
2013-05-10,15.35,12.28,,0.0,15.35,2013-05-10
2013-05-13,17.56,14.048,,5.18,16.65,2013-05-14
2013-05-14,16.65,13.32,,0.0,16.65,2013-05-14
2013-05-15,16.97,13.576,,0.0,16.97,2013-05-15
2013-05-16,18.45,14.76,,5.42,17.45,2013-05-22
2013-05-17,18.3,14.64,,4.64,17.45,2013-05-22
2013-05-20,17.99,14.392,,3.0,17.45,2013-05-22
2013-05-21,17.52,14.016,,0.4,17.45,2013-05-22
2013-05-22,17.45,13.96,,0.0,17.45,2013-05-22
2013-05-23,18.55,14.84,,0.16,18.52,2013-06-03
2013-05-24,19.42,15.536,,4.63,18.52,2013-06-03
2013-05-28,22.07,17.656,,16.09,18.52,2013-06-03
2013-05-29,20.93,16.744,,11.51,18.52,2013-06-03
2013-05-30,20.99,16.792,,11.77,18.52,2013-06-03
2013-05-31,19.55,15.64,,5.27,18.52,2013-06-03
2013-06-03,18.52,14.816,,0.0,18.52,2013-06-03
2013-06-04,18.97,15.176,,0.42,18.89,2013-06-11
2013-06-05,19.07,15.256,,0.94,18.89,2013-06-11
2013-06-06,19.47,15.576,,2.98,18.89,2013-06-11
2013-06-07,20.41,16.328,,7.45,18.89,2013-06-11
2013-06-10,20.01,16.008,,5.6,18.89,2013-06-11
2013-06-11,18.89,15.112,,0.0,18.89,2013-06-11
2013-06-12,19.55,15.64,,0.0,19.55,2013-06-12
2013-06-13,19.64,15.712,,0.0,19.64,2013-06-13
2013-06-14,20.06,16.048,,0.75,19.91,2013-06-21
2013-06-17,20.44,16.352,,2.59,19.91,2013-06-21
2013-06-18,20.68,16.544,,3.72,19.91,2013-06-21
2013-06-19,20.94,16.752,,4.92,19.91,2013-06-21
2013-06-20,20.13,16.104,,1.09,19.91,2013-06-21
2013-06-21,19.91,15.928,,0.0,19.91,2013-06-21
2013-06-24,20.3,16.24,,0.0,20.3,2013-06-24
2013-06-25,20.48,16.384,,0.0,20.48,2013-06-25
2013-06-26,21.14,16.912,,0.0,21.14,2013-06-26
2013-06-27,21.85,17.48,,1.74,21.47,2013-06-28
2013-06-28,21.47,17.176,,0.0,21.47,2013-06-28
2013-07-01,23.44,18.752,,6.95,21.81,2013-07-16
2013-07-02,23.56,18.848,,7.43,21.81,2013-07-16
2013-07-03,23.05,18.44,,5.38,21.81,2013-07-16
2013-07-05,24.02,19.216,,9.2,21.81,2013-07-16
2013-07-08,24.32,19.456,,10.32,21.81,2013-07-16
2013-07-09,24.69,19.752,,11.66,21.81,2013-07-16
2013-07-10,24.45,19.56,,10.8,21.81,2013-07-16
2013-07-11,25.12,20.096,,13.18,21.81,2013-07-16
2013-07-12,25.98,20.784,,16.05,21.81,2013-07-16
2013-07-15,25.45,20.36,,14.3,21.81,2013-07-16
2013-07-16,21.81,17.448,,0.0,21.81,2013-07-16
2013-07-17,24.05,19.24,,1.0,23.81,2013-07-18
2013-07-18,23.81,19.048,,0.0,23.81,2013-07-18
2013-07-19,23.94,19.152,,0.0,23.94,2013-07-19
2013-07-22,24.49,19.592,,1.59,24.1,2013-11-26
2013-07-23,24.55,19.64,,1.83,24.1,2013-11-26
2013-07-24,24.34,19.472,,0.99,24.1,2013-11-26
2013-07-25,24.81,19.848,,2.86,24.1,2013-11-26
2013-07-26,25.88,20.704,,6.88,24.1,2013-11-26
2013-07-29,26.92,21.536,,10.48,24.1,2013-11-26
2013-07-30,26.35,21.08,,8.54,24.1,2013-11-26
2013-07-31,26.86,21.488,,10.28,24.1,2013-11-26
2013-08-01,27.11,21.688,,11.1,24.1,2013-11-26
2013-08-02,27.6,22.08,,12.68,24.1,2013-11-26
2013-08-05,28.94,23.152,,16.72,24.1,2013-11-26
2013-08-06,28.43,22.744,,15.23,24.1,2013-11-26
2013-08-07,26.85,21.48,,10.24,24.1,2013-11-26
2013-08-08,30.7,24.56,71,20.78,24.32,2013-11-18
2013-08-09,30.6,24.48,70,20.52,24.32,2013-11-18
2013-08-12,29.48,23.584,,18.25,24.1,2013-11-26
2013-08-13,29.09,23.272,,17.15,24.1,2013-11-26
2013-08-14,27.87,22.296,,13.53,24.1,2013-11-26
2013-08-15,27.93,22.344,,13.71,24.1,2013-11-26
2013-08-16,28.4,22.72,,15.14,24.1,2013-11-26
2013-08-19,28.98,23.184,,16.84,24.1,2013-11-26
2013-08-20,29.92,23.936,,19.45,24.1,2013-11-26
2013-08-21,29.57,23.656,,18.5,24.1,2013-11-26
2013-08-22,31.42,25.136,61,22.6,24.32,2013-11-18
2013-08-23,32.37,25.896,60,24.87,24.32,2013-11-18
2013-08-26,32.84,26.272,59,25.94,24.32,2013-11-18
2013-08-27,33.4,26.72,58,27.19,24.32,2013-11-18
2013-08-28,33.29,26.632,57,26.95,24.32,2013-11-18
2013-08-29,33.21,26.568,56,26.77,24.32,2013-11-18
2013-08-30,33.8,27.04,55,28.05,24.32,2013-11-18
2013-09-03,33.79,27.032,54,28.03,24.32,2013-11-18
2013-09-04,34.12,27.296,52,20.6,27.09,2013-11-15
2013-09-05,33.99,27.192,51,20.3,27.09,2013-11-15
2013-09-06,33.39,26.712,51,27.16,24.32,2013-11-18
2013-09-09,32.14,25.712,50,24.33,24.32,2013-11-18
2013-09-10,33.27,26.616,49,26.9,24.32,2013-11-18
2013-09-11,32.7,26.16,48,25.63,24.32,2013-11-18
2013-09-12,32.99,26.392,47,26.28,24.32,2013-11-18
2013-09-13,33.11,26.488,46,26.55,24.32,2013-11-18
2013-09-16,33.32,26.656,45,27.01,24.32,2013-11-18
2013-09-17,33.25,26.6,44,26.86,24.32,2013-11-18
2013-09-18,33.24,26.592,43,26.84,24.32,2013-11-18
2013-09-19,35.58,28.464,35,21.44,27.95,2013-11-07
2013-09-20,36.68,29.344,34,23.8,27.95,2013-11-07
2013-09-23,36.22,28.976,33,22.83,27.95,2013-11-07
2013-09-24,36.47,29.176,32,23.36,27.95,2013-11-07
2013-09-25,37.05,29.64,31,24.56,27.95,2013-11-07
2013-09-26,37.73,30.184,30,25.92,27.95,2013-11-07
2013-09-27,38.18,30.544,28,20.82,30.23,2013-11-06
2013-09-30,38.67,30.936,27,21.83,30.23,2013-11-06
2013-10-01,38.6,30.88,26,21.68,30.23,2013-11-06
2013-10-02,36.19,28.952,26,22.77,27.95,2013-11-07
2013-10-03,34.66,27.728,26,20.4,27.59,2013-11-08
2013-10-04,36.2,28.96,24,22.79,27.95,2013-11-07
2013-10-07,36.61,29.288,23,23.65,27.95,2013-11-07
2013-10-08,34.95,27.96,22,20.03,27.95,2013-11-07
2013-10-09,33.76,27.008,28,27.96,24.32,2013-11-18
2013-10-10,34.59,27.672,21,20.24,27.59,2013-11-08
2013-10-11,35.74,28.592,19,21.8,27.95,2013-11-07
2013-10-14,35.94,28.752,18,22.23,27.95,2013-11-07
2013-10-15,36.79,29.432,17,24.03,27.95,2013-11-07
2013-10-16,36.71,29.368,16,23.86,27.95,2013-11-07
2013-10-17,36.56,29.248,15,23.55,27.95,2013-11-07
2013-10-18,36.68,29.344,14,23.8,27.95,2013-11-07
2013-10-21,34.52,27.616,14,20.08,27.59,2013-11-08
2013-10-22,34.31,27.448,18,21.04,27.09,2013-11-15
2013-10-23,32.9,26.32,18,26.08,24.32,2013-11-18
2013-10-24,34.63,27.704,11,20.33,27.59,2013-11-08
2013-10-25,33.93,27.144,15,20.16,27.09,2013-11-15
2013-10-28,32.57,26.056,15,25.33,24.32,2013-11-18
2013-10-29,32.89,26.312,14,26.06,24.32,2013-11-18
2013-10-30,31.84,25.472,13,23.62,24.32,2013-11-18
2013-10-31,31.99,25.592,12,23.98,24.32,2013-11-18
2013-11-01,32.43,25.944,11,25.01,24.32,2013-11-18
2013-11-04,35.04,28.032,3,20.23,27.95,2013-11-07
2013-11-05,35.36,28.288,2,20.96,27.95,2013-11-07
2013-11-06,30.23,24.184,13,20.05,24.17,2013-11-25
2013-11-07,27.95,22.36,,13.77,24.1,2013-11-26
2013-11-08,27.59,22.072,,12.65,24.1,2013-11-26
2013-11-11,28.94,23.152,,16.72,24.1,2013-11-26
2013-11-12,27.56,22.048,,12.55,24.1,2013-11-26
2013-11-13,27.74,22.192,,13.12,24.1,2013-11-26
2013-11-14,27.52,22.016,,12.43,24.1,2013-11-26
2013-11-15,27.09,21.672,,11.04,24.1,2013-11-26
2013-11-18,24.32,19.456,,0.9,24.1,2013-11-26
2013-11-19,25.22,20.176,,4.44,24.1,2013-11-26
2013-11-20,24.22,19.376,,0.5,24.1,2013-11-26
2013-11-21,24.42,19.536,,1.31,24.1,2013-11-26
2013-11-22,24.28,19.424,,0.74,24.1,2013-11-26
2013-11-25,24.17,19.336,,0.29,24.1,2013-11-26
2013-11-26,24.1,19.28,,0.0,24.1,2013-11-26
2013-11-27,25.39,20.312,,2.21,24.83,2013-12-02
2013-11-29,25.46,20.368,,2.47,24.83,2013-12-02
2013-12-02,24.83,19.864,,0.0,24.83,2013-12-02
2013-12-03,28.94,23.152,,5.08,27.47,2013-12-06
2013-12-04,27.79,22.232,,1.15,27.47,2013-12-06
2013-12-05,28.1,22.48,,2.24,27.47,2013-12-06
2013-12-06,27.47,21.976,,0.0,27.47,2013-12-06
2013-12-09,28.32,22.656,,1.59,27.87,2014-01-13
2013-12-10,28.44,22.752,,2.0,27.87,2014-01-13
2013-12-11,27.93,22.344,,0.21,27.87,2014-01-13
2013-12-12,29.49,23.592,,5.49,27.87,2014-01-13
2013-12-13,29.53,23.624,,5.62,27.87,2014-01-13
2013-12-16,29.59,23.672,,5.81,27.87,2014-01-13
2013-12-17,30.49,24.392,,8.59,27.87,2014-01-13
2013-12-18,29.6,23.68,,5.84,27.87,2014-01-13
2013-12-19,28.14,22.512,,0.96,27.87,2014-01-13
2013-12-20,28.65,22.92,,2.72,27.87,2014-01-13
2013-12-23,28.71,22.968,,2.93,27.87,2014-01-13
2013-12-24,30.28,24.224,,7.96,27.87,2014-01-13
2013-12-26,31.1,24.88,,10.39,27.87,2014-01-13
2013-12-27,30.22,24.176,,7.78,27.87,2014-01-13
2013-12-30,30.49,24.392,,8.59,27.87,2014-01-13
2013-12-31,30.09,24.072,,7.38,27.87,2014-01-13
2014-01-02,30.02,24.016,,7.16,27.87,2014-01-13
2014-01-03,29.91,23.928,,6.82,27.87,2014-01-13
2014-01-06,29.4,23.52,,5.2,27.87,2014-01-13
2014-01-07,29.87,23.896,,6.7,27.87,2014-01-13
2014-01-08,30.26,24.208,,7.9,27.87,2014-01-13
2014-01-09,29.51,23.608,,5.56,27.87,2014-01-13
2014-01-10,29.14,23.312,,4.36,27.87,2014-01-13
2014-01-13,27.87,22.296,,0.0,27.87,2014-01-13
2014-01-14,32.25,25.8,,10.91,28.73,2016-02-10
2014-01-15,32.83,26.264,,12.49,28.73,2016-02-10
2014-01-16,34.19,27.352,,15.97,28.73,2016-02-10
2014-01-17,34.0,27.2,,15.5,28.73,2016-02-10
2014-01-21,35.34,28.272,,18.7,28.73,2016-02-10
2014-01-22,35.71,28.568,,19.55,28.73,2016-02-10
2014-01-23,36.3,29.04,516,20.85,28.73,2016-02-10
2014-01-24,34.92,27.936,,17.73,28.73,2016-02-10
2014-01-27,33.92,27.136,,15.3,28.73,2016-02-10
2014-01-28,35.68,28.544,,19.48,28.73,2016-02-10
2014-01-29,35.05,28.04,,18.03,28.73,2016-02-10
2014-01-30,36.57,29.256,511,21.44,28.73,2016-02-10
2014-01-31,36.28,29.024,510,20.81,28.73,2016-02-10
2014-02-03,35.42,28.336,,18.89,28.73,2016-02-10
2014-02-04,35.75,28.6,,19.64,28.73,2016-02-10
2014-02-05,34.88,27.904,,17.63,28.73,2016-02-10
2014-02-06,35.68,28.544,,19.48,28.73,2016-02-10
2014-02-07,37.31,29.848,503,20.66,29.6,2016-02-08
2014-02-10,39.31,31.448,502,24.7,29.6,2016-02-08
2014-02-11,39.32,31.456,501,24.72,29.6,2016-02-08
2014-02-12,39.06,31.248,500,24.22,29.6,2016-02-08
2014-02-13,39.93,31.944,499,25.87,29.6,2016-02-08
2014-02-14,39.65,31.72,498,25.35,29.6,2016-02-08
2014-02-18,40.74,32.592,496,20.18,32.52,2016-02-05
2014-02-19,38.73,30.984,496,23.57,29.6,2016-02-08
2014-02-20,41.99,33.592,494,22.55,32.52,2016-02-05
2014-02-21,41.92,33.536,493,22.42,32.52,2016-02-05
2014-02-24,43.53,34.824,490,20.28,34.7,2016-02-03
2014-02-25,49.6,39.68,34,20.12,39.62,2014-04-14
2014-02-26,50.6,40.48,33,21.7,39.62,2014-04-14
2014-02-27,50.51,40.408,32,21.56,39.62,2014-04-14
2014-02-28,48.96,39.168,32,20.79,38.78,2014-04-15
2014-03-03,50.11,40.088,30,20.93,39.62,2014-04-14
2014-03-04,50.97,40.776,28,20.03,40.76,2014-04-11
2014-03-05,50.53,40.424,28,21.59,39.62,2014-04-14
2014-03-06,50.59,40.472,27,21.68,39.62,2014-04-14
2014-03-07,49.24,39.392,27,21.24,38.78,2014-04-15
2014-03-10,47.77,38.216,42,25.23,35.72,2014-05-08
2014-03-11,46.88,37.504,41,23.81,35.72,2014-05-08
2014-03-12,48.3,38.64,40,26.05,35.72,2014-05-08
2014-03-13,47.56,38.048,39,24.89,35.72,2014-05-08
2014-03-14,46.19,36.952,38,22.67,35.72,2014-05-08
2014-03-17,46.8,37.44,37,23.68,35.72,2014-05-08
2014-03-18,48.01,38.408,36,25.6,35.72,2014-05-08
2014-03-19,47.17,37.736,35,24.27,35.72,2014-05-08
2014-03-20,46.98,37.584,34,23.97,35.72,2014-05-08
2014-03-21,45.78,36.624,33,21.97,35.72,2014-05-08
2014-03-24,44.03,35.224,470,21.19,34.7,2016-02-03
2014-03-25,44.09,35.272,469,21.3,34.7,2016-02-03
2014-03-26,42.59,34.072,470,23.64,32.52,2016-02-05
2014-03-27,41.46,33.168,469,21.56,32.52,2016-02-05
2014-03-28,42.47,33.976,468,23.43,32.52,2016-02-05
2014-03-31,41.69,33.352,467,22.0,32.52,2016-02-05
2014-04-01,43.39,34.712,464,20.03,34.7,2016-02-03
2014-04-02,46.06,36.848,25,22.45,35.72,2014-05-08
2014-04-03,45.08,36.064,24,20.76,35.72,2014-05-08
2014-04-04,42.45,33.96,463,23.39,32.52,2016-02-05
2014-04-07,41.5,33.2,462,21.64,32.52,2016-02-05
2014-04-08,43.09,34.472,461,24.53,32.52,2016-02-05
2014-04-09,43.39,34.712,458,20.03,34.7,2016-02-03
2014-04-10,40.84,32.672,459,20.37,32.52,2016-02-05
2014-04-11,40.76,32.608,458,20.22,32.52,2016-02-05
2014-04-14,39.62,31.696,458,25.29,29.6,2016-02-08
2014-04-15,38.78,31.024,457,23.67,29.6,2016-02-08
